Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.001
Horizontal Delay,0
Sample Interval,1e-06
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,12.2192
Vertical Scale,0.001
Vertical Position,5
,
,
,
Label,
TIME,CH1
-1.478e-03,12.2132
-1.477e-03,12.213
-1.476e-03,12.2132
-1.475e-03,12.2132
-1.474e-03,12.2132
-1.473e-03,12.213
-1.472e-03,12.213
-1.471e-03,12.2128
-1.470e-03,12.213
-1.469e-03,12.2131
-1.468e-03,12.213
-1.467e-03,12.213
-1.466e-03,12.2132
-1.465e-03,12.2131
-1.464e-03,12.213
-1.463e-03,12.2131
-1.462e-03,12.213
-1.461e-03,12.213
-1.460e-03,12.213
-1.459e-03,12.213
-1.458e-03,12.2129
-1.457e-03,12.2129
-1.456e-03,12.2129
-1.455e-03,12.2133
-1.454e-03,12.213
-1.453e-03,12.2134
-1.452e-03,12.213
-1.451e-03,12.2135
-1.450e-03,12.213
-1.449e-03,12.2133
-1.448e-03,12.2133
-1.447e-03,12.2134
-1.446e-03,12.2133
-1.445e-03,12.2133
-1.444e-03,12.213
-1.443e-03,12.2132
-1.442e-03,12.2134
-1.441e-03,12.2134
-1.440e-03,12.2135
-1.439e-03,12.2132
-1.438e-03,12.2131
-1.437e-03,12.213
-1.436e-03,12.2131
-1.435e-03,12.213
-1.434e-03,12.2135
-1.433e-03,12.2133
-1.432e-03,12.2133
-1.431e-03,12.2133
-1.430e-03,12.2134
-1.429e-03,12.2132
-1.428e-03,12.213
-1.427e-03,12.2132
-1.426e-03,12.2132
-1.425e-03,12.2132
-1.424e-03,12.2131
-1.423e-03,12.213
-1.422e-03,12.2132
-1.421e-03,12.2131
-1.420e-03,12.2132
-1.419e-03,12.2132
-1.418e-03,12.2133
-1.417e-03,12.2134
-1.416e-03,12.2133
-1.415e-03,12.2135
-1.414e-03,12.2136
-1.413e-03,12.2134
-1.412e-03,12.2136
-1.411e-03,12.2133
-1.410e-03,12.2132
-1.409e-03,12.2133
-1.408e-03,12.2129
-1.407e-03,12.2132
-1.406e-03,12.213
-1.405e-03,12.213
-1.404e-03,12.2132
-1.403e-03,12.2131
-1.402e-03,12.213
-1.401e-03,12.2132
-1.400e-03,12.2133
-1.399e-03,12.2132
-1.398e-03,12.2132
-1.397e-03,12.2131
-1.396e-03,12.2132
-1.395e-03,12.2132
-1.394e-03,12.2135
-1.393e-03,12.2132
-1.392e-03,12.2131
-1.391e-03,12.213
-1.390e-03,12.2132
-1.389e-03,12.213
-1.388e-03,12.2132
-1.387e-03,12.2131
-1.386e-03,12.2132
-1.385e-03,12.2131
-1.384e-03,12.213
-1.383e-03,12.2132
-1.382e-03,12.2132
-1.381e-03,12.2132
-1.380e-03,12.2132
-1.379e-03,12.2135
-1.378e-03,12.2131
-1.377e-03,12.2136
-1.376e-03,12.2132
-1.375e-03,12.2132
-1.374e-03,12.2133
-1.373e-03,12.2132
-1.372e-03,12.213
-1.371e-03,12.2132
-1.370e-03,12.213
-1.369e-03,12.2132
-1.368e-03,12.2131
-1.367e-03,12.2133
-1.366e-03,12.213
-1.365e-03,12.2133
-1.364e-03,12.2132
-1.363e-03,12.213
-1.362e-03,12.213
-1.361e-03,12.2132
-1.360e-03,12.2131
-1.359e-03,12.2132
-1.358e-03,12.2132
-1.357e-03,12.2134
-1.356e-03,12.2134
-1.355e-03,12.2132
-1.354e-03,12.2135
-1.353e-03,12.2132
-1.352e-03,12.2133
-1.351e-03,12.2131
-1.350e-03,12.2134
-1.349e-03,12.2132
-1.348e-03,12.2135
-1.347e-03,12.2134
-1.346e-03,12.2134
-1.345e-03,12.2133
-1.344e-03,12.2134
-1.343e-03,12.2134
-1.342e-03,12.2134
-1.341e-03,12.2133
-1.340e-03,12.2133
-1.339e-03,12.2132
-1.338e-03,12.2132
-1.337e-03,12.2133
-1.336e-03,12.2132
-1.335e-03,12.2132
-1.334e-03,12.2133
-1.333e-03,12.2135
-1.332e-03,12.2134
-1.331e-03,12.2133
-1.330e-03,12.2132
-1.329e-03,12.2133
-1.328e-03,12.2132
-1.327e-03,12.2132
-1.326e-03,12.213
-1.325e-03,12.213
-1.324e-03,12.2129
-1.323e-03,12.213
-1.322e-03,12.213
-1.321e-03,12.2131
-1.320e-03,12.213
-1.319e-03,12.213
-1.318e-03,12.2129
-1.317e-03,12.213
-1.316e-03,12.2131
-1.315e-03,12.2132
-1.314e-03,12.2132
-1.313e-03,12.2131
-1.312e-03,12.2132
-1.311e-03,12.2133
-1.310e-03,12.2132
-1.309e-03,12.2132
-1.308e-03,12.2133
-1.307e-03,12.2134
-1.306e-03,12.2135
-1.305e-03,12.2132
-1.304e-03,12.2133
-1.303e-03,12.2134
-1.302e-03,12.2133
-1.301e-03,12.2132
-1.300e-03,12.2129
-1.299e-03,12.2132
-1.298e-03,12.2131
-1.297e-03,12.2132
-1.296e-03,12.2132
-1.295e-03,12.2133
-1.294e-03,12.2131
-1.293e-03,12.2132
-1.292e-03,12.213
-1.291e-03,12.2132
-1.290e-03,12.2131
-1.289e-03,12.2133
-1.288e-03,12.2132
-1.287e-03,12.2133
-1.286e-03,12.2131
-1.285e-03,12.2134
-1.284e-03,12.2131
-1.283e-03,12.2133
-1.282e-03,12.213
-1.281e-03,12.2129
-1.280e-03,12.2132
-1.279e-03,12.213
-1.278e-03,12.2131
-1.277e-03,12.213
-1.276e-03,12.2132
-1.275e-03,12.2131
-1.274e-03,12.2129
-1.273e-03,12.2131
-1.272e-03,12.213
-1.271e-03,12.213
-1.270e-03,12.2132
-1.269e-03,12.2131
-1.268e-03,12.2131
-1.267e-03,12.2131
-1.266e-03,12.2132
-1.265e-03,12.213
-1.264e-03,12.2132
-1.263e-03,12.2131
-1.262e-03,12.2132
-1.261e-03,12.2132
-1.260e-03,12.213
-1.259e-03,12.2129
-1.258e-03,12.2129
-1.257e-03,12.2132
-1.256e-03,12.2131
-1.255e-03,12.2132
-1.254e-03,12.2133
-1.253e-03,12.2135
-1.252e-03,12.2134
-1.251e-03,12.2132
-1.250e-03,12.2132
-1.249e-03,12.2133
-1.248e-03,12.2132
-1.247e-03,12.2132
-1.246e-03,12.2131
-1.245e-03,12.2132
-1.244e-03,12.213
-1.243e-03,12.2131
-1.242e-03,12.2132
-1.241e-03,12.2129
-1.240e-03,12.213
-1.239e-03,12.213
-1.238e-03,12.2133
-1.237e-03,12.2133
-1.236e-03,12.2131
-1.235e-03,12.2132
-1.234e-03,12.2134
-1.233e-03,12.213
-1.232e-03,12.2132
-1.231e-03,12.2134
-1.230e-03,12.2133
-1.229e-03,12.2131
-1.228e-03,12.2132
-1.227e-03,12.213
-1.226e-03,12.2131
-1.225e-03,12.213
-1.224e-03,12.213
-1.223e-03,12.2131
-1.222e-03,12.2131
-1.221e-03,12.213
-1.220e-03,12.2131
-1.219e-03,12.2132
-1.218e-03,12.2132
-1.217e-03,12.2133
-1.216e-03,12.2136
-1.215e-03,12.2132
-1.214e-03,12.2132
-1.213e-03,12.2133
-1.212e-03,12.2133
-1.211e-03,12.2132
-1.210e-03,12.213
-1.209e-03,12.2134
-1.208e-03,12.2134
-1.207e-03,12.2134
-1.206e-03,12.2132
-1.205e-03,12.2133
-1.204e-03,12.2134
-1.203e-03,12.2133
-1.202e-03,12.2133
-1.201e-03,12.2131
-1.200e-03,12.2132
-1.199e-03,12.2131
-1.198e-03,12.2132
-1.197e-03,12.2128
-1.196e-03,12.2132
-1.195e-03,12.2132
-1.194e-03,12.2134
-1.193e-03,12.2131
-1.192e-03,12.2133
-1.191e-03,12.2132
-1.190e-03,12.2132
-1.189e-03,12.213
-1.188e-03,12.2131
-1.187e-03,12.2131
-1.186e-03,12.2132
-1.185e-03,12.2129
-1.184e-03,12.213
-1.183e-03,12.213
-1.182e-03,12.2129
-1.181e-03,12.2128
-1.180e-03,12.213
-1.179e-03,12.2132
-1.178e-03,12.2131
-1.177e-03,12.2133
-1.176e-03,12.2132
-1.175e-03,12.2134
-1.174e-03,12.2133
-1.173e-03,12.2136
-1.172e-03,12.2135
-1.171e-03,12.2134
-1.170e-03,12.2134
-1.169e-03,12.2134
-1.168e-03,12.213
-1.167e-03,12.2133
-1.166e-03,12.2132
-1.165e-03,12.2131
-1.164e-03,12.213
-1.163e-03,12.2133
-1.162e-03,12.2132
-1.161e-03,12.2133
-1.160e-03,12.2134
-1.159e-03,12.2133
-1.158e-03,12.2136
-1.157e-03,12.2133
-1.156e-03,12.2133
-1.155e-03,12.2131
-1.154e-03,12.2131
-1.153e-03,12.2132
-1.152e-03,12.2131
-1.151e-03,12.2132
-1.150e-03,12.2132
-1.149e-03,12.2132
-1.148e-03,12.2132
-1.147e-03,12.213
-1.146e-03,12.2131
-1.145e-03,12.2132
-1.144e-03,12.2132
-1.143e-03,12.2134
-1.142e-03,12.2131
-1.141e-03,12.2132
-1.140e-03,12.2133
-1.139e-03,12.2132
-1.138e-03,12.2132
-1.137e-03,12.2132
-1.136e-03,12.2133
-1.135e-03,12.2131
-1.134e-03,12.213
-1.133e-03,12.2132
-1.132e-03,12.213
-1.131e-03,12.2132
-1.130e-03,12.2132
-1.129e-03,12.2133
-1.128e-03,12.213
-1.127e-03,12.2133
-1.126e-03,12.2133
-1.125e-03,12.2134
-1.124e-03,12.2134
-1.123e-03,12.2135
-1.122e-03,12.2131
-1.121e-03,12.2131
-1.120e-03,12.2133
-1.119e-03,12.2132
-1.118e-03,12.2132
-1.117e-03,12.2131
-1.116e-03,12.2132
-1.115e-03,12.213
-1.114e-03,12.2133
-1.113e-03,12.2128
-1.112e-03,12.2133
-1.111e-03,12.2131
-1.110e-03,12.2132
-1.109e-03,12.2132
-1.108e-03,12.2134
-1.107e-03,12.2132
-1.106e-03,12.2133
-1.105e-03,12.2135
-1.104e-03,12.2132
-1.103e-03,12.213
-1.102e-03,12.2131
-1.101e-03,12.2132
-1.100e-03,12.2131
-1.099e-03,12.2133
-1.098e-03,12.2132
-1.097e-03,12.2132
-1.096e-03,12.2133
-1.095e-03,12.2133
-1.094e-03,12.2132
-1.093e-03,12.2131
-1.092e-03,12.2129
-1.091e-03,12.2133
-1.090e-03,12.2131
-1.089e-03,12.2131
-1.088e-03,12.2132
-1.087e-03,12.2132
-1.086e-03,12.2131
-1.085e-03,12.2133
-1.084e-03,12.2133
-1.083e-03,12.2131
-1.082e-03,12.2129
-1.081e-03,12.2132
-1.080e-03,12.213
-1.079e-03,12.2133
-1.078e-03,12.2131
-1.077e-03,12.2132
-1.076e-03,12.213
-1.075e-03,12.2134
-1.074e-03,12.2133
-1.073e-03,12.2133
-1.072e-03,12.2132
-1.071e-03,12.2132
-1.070e-03,12.2132
-1.069e-03,12.213
-1.068e-03,12.2132
-1.067e-03,12.2131
-1.066e-03,12.2132
-1.065e-03,12.213
-1.064e-03,12.213
-1.063e-03,12.213
-1.062e-03,12.2131
-1.061e-03,12.213
-1.060e-03,12.2131
-1.059e-03,12.2132
-1.058e-03,12.2132
-1.057e-03,12.2132
-1.056e-03,12.213
-1.055e-03,12.2133
-1.054e-03,12.213
-1.053e-03,12.2131
-1.052e-03,12.2131
-1.051e-03,12.2134
-1.050e-03,12.2132
-1.049e-03,12.2134
-1.048e-03,12.2134
-1.047e-03,12.2132
-1.046e-03,12.2133
-1.045e-03,12.2134
-1.044e-03,12.2132
-1.043e-03,12.2131
-1.042e-03,12.2132
-1.041e-03,12.213
-1.040e-03,12.2132
-1.039e-03,12.213
-1.038e-03,12.2131
-1.037e-03,12.213
-1.036e-03,12.2132
-1.035e-03,12.2131
-1.034e-03,12.2132
-1.033e-03,12.2131
-1.032e-03,12.2132
-1.031e-03,12.2131
-1.030e-03,12.2132
-1.029e-03,12.2131
-1.028e-03,12.2133
-1.027e-03,12.2132
-1.026e-03,12.2132
-1.025e-03,12.2133
-1.024e-03,12.2133
-1.023e-03,12.2132
-1.022e-03,12.2132
-1.021e-03,12.213
-1.020e-03,12.2128
-1.019e-03,12.2128
-1.018e-03,12.213
-1.017e-03,12.213
-1.016e-03,12.2131
-1.015e-03,12.2131
-1.014e-03,12.2132
-1.013e-03,12.2134
-1.012e-03,12.213
-1.011e-03,12.2135
-1.010e-03,12.2132
-1.009e-03,12.2133
-1.008e-03,12.2134
-1.007e-03,12.2134
-1.006e-03,12.2134
-1.005e-03,12.2133
-1.004e-03,12.2133
-1.003e-03,12.2134
-1.002e-03,12.2134
-1.001e-03,12.2134
-1.000e-03,12.2135
-9.990e-04,12.2134
-9.980e-04,12.2133
-9.970e-04,12.2133
-9.960e-04,12.2132
-9.950e-04,12.213
-9.940e-04,12.213
-9.930e-04,12.2131
-9.920e-04,12.2134
-9.910e-04,12.213
-9.900e-04,12.2134
-9.890e-04,12.2132
-9.880e-04,12.2132
-9.870e-04,12.2131
-9.860e-04,12.2132
-9.850e-04,12.2131
-9.840e-04,12.2129
-9.830e-04,12.213
-9.820e-04,12.2129
-9.810e-04,12.213
-9.800e-04,12.2131
-9.790e-04,12.213
-9.780e-04,12.2128
-9.770e-04,12.2132
-9.760e-04,12.2129
-9.750e-04,12.2132
-9.740e-04,12.213
-9.730e-04,12.2132
-9.720e-04,12.2132
-9.710e-04,12.2133
-9.700e-04,12.213
-9.690e-04,12.2132
-9.680e-04,12.2132
-9.670e-04,12.2134
-9.660e-04,12.2134
-9.650e-04,12.2133
-9.640e-04,12.2131
-9.630e-04,12.213
-9.620e-04,12.2132
-9.610e-04,12.2129
-9.600e-04,12.2132
-9.590e-04,12.2131
-9.580e-04,12.2132
-9.570e-04,12.2132
-9.560e-04,12.2132
-9.550e-04,12.2132
-9.540e-04,12.2132
-9.530e-04,12.2131
-9.520e-04,12.2132
-9.510e-04,12.213
-9.500e-04,12.2132
-9.490e-04,12.2133
-9.480e-04,12.2133
-9.470e-04,12.213
-9.460e-04,12.213
-9.450e-04,12.2131
-9.440e-04,12.2133
-9.430e-04,12.2131
-9.420e-04,12.2133
-9.410e-04,12.2132
-9.400e-04,12.2133
-9.390e-04,12.2132
-9.380e-04,12.2134
-9.370e-04,12.2133
-9.360e-04,12.2132
-9.350e-04,12.2132
-9.340e-04,12.2134
-9.330e-04,12.2133
-9.320e-04,12.2132
-9.310e-04,12.2134
-9.300e-04,12.2132
-9.290e-04,12.2133
-9.280e-04,12.213
-9.270e-04,12.2133
-9.260e-04,12.2131
-9.250e-04,12.2132
-9.240e-04,12.2132
-9.230e-04,12.213
-9.220e-04,12.2134
-9.210e-04,12.2133
-9.200e-04,12.2131
-9.190e-04,12.2128
-9.180e-04,12.2128
-9.170e-04,12.2129
-9.160e-04,12.213
-9.150e-04,12.2129
-9.140e-04,12.2131
-9.130e-04,12.213
-9.120e-04,12.2131
-9.110e-04,12.213
-9.100e-04,12.2132
-9.090e-04,12.2134
-9.080e-04,12.2132
-9.070e-04,12.2131
-9.060e-04,12.2133
-9.050e-04,12.2131
-9.040e-04,12.2132
-9.030e-04,12.2132
-9.020e-04,12.2132
-9.010e-04,12.2131
-9.000e-04,12.213
-8.990e-04,12.2133
-8.980e-04,12.2129
-8.970e-04,12.2132
-8.960e-04,12.2131
-8.950e-04,12.2131
-8.940e-04,12.2131
-8.930e-04,12.2132
-8.920e-04,12.2132
-8.910e-04,12.2132
-8.900e-04,12.2132
-8.890e-04,12.2131
-8.880e-04,12.213
-8.870e-04,12.213
-8.860e-04,12.213
-8.850e-04,12.2131
-8.840e-04,12.2132
-8.830e-04,12.2132
-8.820e-04,12.2134
-8.810e-04,12.2134
-8.800e-04,12.2135
-8.790e-04,12.2133
-8.780e-04,12.2132
-8.770e-04,12.2132
-8.760e-04,12.2134
-8.750e-04,12.2131
-8.740e-04,12.2132
-8.730e-04,12.213
-8.720e-04,12.213
-8.710e-04,12.2133
-8.700e-04,12.2131
-8.690e-04,12.213
-8.680e-04,12.213
-8.670e-04,12.2128
-8.660e-04,12.213
-8.650e-04,12.2132
-8.640e-04,12.2133
-8.630e-04,12.2132
-8.620e-04,12.2133
-8.610e-04,12.2133
-8.600e-04,12.2131
-8.590e-04,12.2133
-8.580e-04,12.2132
-8.570e-04,12.2132
-8.560e-04,12.2129
-8.550e-04,12.213
-8.540e-04,12.213
-8.530e-04,12.213
-8.520e-04,12.213
-8.510e-04,12.2131
-8.500e-04,12.213
-8.490e-04,12.213
-8.480e-04,12.2132
-8.470e-04,12.213
-8.460e-04,12.213
-8.450e-04,12.213
-8.440e-04,12.2129
-8.430e-04,12.213
-8.420e-04,12.2132
-8.410e-04,12.213
-8.400e-04,12.2132
-8.390e-04,12.2131
-8.380e-04,12.2132
-8.370e-04,12.2133
-8.360e-04,12.2134
-8.350e-04,12.2134
-8.340e-04,12.2132
-8.330e-04,12.2132
-8.320e-04,12.2134
-8.310e-04,12.2131
-8.300e-04,12.2132
-8.290e-04,12.213
-8.280e-04,12.2134
-8.270e-04,12.2134
-8.260e-04,12.2133
-8.250e-04,12.2135
-8.240e-04,12.2135
-8.230e-04,12.2134
-8.220e-04,12.2133
-8.210e-04,12.2132
-8.200e-04,12.2132
-8.190e-04,12.2132
-8.180e-04,12.2131
-8.170e-04,12.213
-8.160e-04,12.2129
-8.150e-04,12.2131
-8.140e-04,12.213
-8.130e-04,12.2132
-8.120e-04,12.213
-8.110e-04,12.2131
-8.100e-04,12.2131
-8.090e-04,12.2133
-8.080e-04,12.213
-8.070e-04,12.213
-8.060e-04,12.213
-8.050e-04,12.2129
-8.040e-04,12.2131
-8.030e-04,12.2131
-8.020e-04,12.2129
-8.010e-04,12.2132
-8.000e-04,12.2131
-7.990e-04,12.2131
-7.980e-04,12.2133
-7.970e-04,12.2134
-7.960e-04,12.2132
-7.950e-04,12.2132
-7.940e-04,12.2133
-7.930e-04,12.2132
-7.920e-04,12.2131
-7.910e-04,12.2129
-7.900e-04,12.2132
-7.890e-04,12.213
-7.880e-04,12.2132
-7.870e-04,12.2133
-7.860e-04,12.2134
-7.850e-04,12.2133
-7.840e-04,12.2132
-7.830e-04,12.2134
-7.820e-04,12.2134
-7.810e-04,12.213
-7.800e-04,12.2133
-7.790e-04,12.2132
-7.780e-04,12.2131
-7.770e-04,12.213
-7.760e-04,12.213
-7.750e-04,12.2132
-7.740e-04,12.2131
-7.730e-04,12.2131
-7.720e-04,12.2132
-7.710e-04,12.2132
-7.700e-04,12.2131
-7.690e-04,12.2132
-7.680e-04,12.213
-7.670e-04,12.2131
-7.660e-04,12.213
-7.650e-04,12.2133
-7.640e-04,12.2131
-7.630e-04,12.213
-7.620e-04,12.2131
-7.610e-04,12.213
-7.600e-04,12.2132
-7.590e-04,12.213
-7.580e-04,12.2132
-7.570e-04,12.2133
-7.560e-04,12.2131
-7.550e-04,12.2131
-7.540e-04,12.213
-7.530e-04,12.213
-7.520e-04,12.2132
-7.510e-04,12.213
-7.500e-04,12.2133
-7.490e-04,12.213
-7.480e-04,12.2131
-7.470e-04,12.2132
-7.460e-04,12.213
-7.450e-04,12.2132
-7.440e-04,12.2132
-7.430e-04,12.2135
-7.420e-04,12.2131
-7.410e-04,12.2131
-7.400e-04,12.2131
-7.390e-04,12.2131
-7.380e-04,12.2132
-7.370e-04,12.2132
-7.360e-04,12.2131
-7.350e-04,12.2131
-7.340e-04,12.2132
-7.330e-04,12.2134
-7.320e-04,12.213
-7.310e-04,12.2131
-7.300e-04,12.213
-7.290e-04,12.2131
-7.280e-04,12.213
-7.270e-04,12.2131
-7.260e-04,12.2129
-7.250e-04,12.213
-7.240e-04,12.213
-7.230e-04,12.2132
-7.220e-04,12.2131
-7.210e-04,12.2133
-7.200e-04,12.2132
-7.190e-04,12.2132
-7.180e-04,12.2132
-7.170e-04,12.2128
-7.160e-04,12.2132
-7.150e-04,12.2129
-7.140e-04,12.213
-7.130e-04,12.2133
-7.120e-04,12.2132
-7.110e-04,12.213
-7.100e-04,12.2133
-7.090e-04,12.2131
-7.080e-04,12.2133
-7.070e-04,12.2132
-7.060e-04,12.2132
-7.050e-04,12.2131
-7.040e-04,12.2131
-7.030e-04,12.2134
-7.020e-04,12.2131
-7.010e-04,12.2131
-7.000e-04,12.2132
-6.990e-04,12.2131
-6.980e-04,12.2132
-6.970e-04,12.2132
-6.960e-04,12.213
-6.950e-04,12.2132
-6.940e-04,12.2132
-6.930e-04,12.2133
-6.920e-04,12.2131
-6.910e-04,12.2131
-6.900e-04,12.2129
-6.890e-04,12.2132
-6.880e-04,12.213
-6.870e-04,12.2132
-6.860e-04,12.2132
-6.850e-04,12.2132
-6.840e-04,12.2131
-6.830e-04,12.2132
-6.820e-04,12.2132
-6.810e-04,12.213
-6.800e-04,12.2132
-6.790e-04,12.213
-6.780e-04,12.2133
-6.770e-04,12.2133
-6.760e-04,12.2131
-6.750e-04,12.213
-6.740e-04,12.2134
-6.730e-04,12.2132
-6.720e-04,12.2131
-6.710e-04,12.2133
-6.700e-04,12.2132
-6.690e-04,12.2131
-6.680e-04,12.2129
-6.670e-04,12.213
-6.660e-04,12.2132
-6.650e-04,12.2128
-6.640e-04,12.2129
-6.630e-04,12.213
-6.620e-04,12.213
-6.610e-04,12.2131
-6.600e-04,12.2131
-6.590e-04,12.2132
-6.580e-04,12.2132
-6.570e-04,12.2134
-6.560e-04,12.2131
-6.550e-04,12.2133
-6.540e-04,12.213
-6.530e-04,12.2131
-6.520e-04,12.213
-6.510e-04,12.2131
-6.500e-04,12.2129
-6.490e-04,12.213
-6.480e-04,12.2131
-6.470e-04,12.2132
-6.460e-04,12.2131
-6.450e-04,12.2132
-6.440e-04,12.2133
-6.430e-04,12.2133
-6.420e-04,12.2134
-6.410e-04,12.2132
-6.400e-04,12.2134
-6.390e-04,12.2134
-6.380e-04,12.2133
-6.370e-04,12.2129
-6.360e-04,12.2131
-6.350e-04,12.2133
-6.340e-04,12.2131
-6.330e-04,12.2134
-6.320e-04,12.2135
-6.310e-04,12.2131
-6.300e-04,12.2133
-6.290e-04,12.2129
-6.280e-04,12.213
-6.270e-04,12.213
-6.260e-04,12.213
-6.250e-04,12.2131
-6.240e-04,12.213
-6.230e-04,12.2131
-6.220e-04,12.2132
-6.210e-04,12.2132
-6.200e-04,12.2132
-6.190e-04,12.2132
-6.180e-04,12.2129
-6.170e-04,12.2132
-6.160e-04,12.2132
-6.150e-04,12.213
-6.140e-04,12.213
-6.130e-04,12.2132
-6.120e-04,12.2128
-6.110e-04,12.2129
-6.100e-04,12.2128
-6.090e-04,12.2132
-6.080e-04,12.2134
-6.070e-04,12.2132
-6.060e-04,12.2134
-6.050e-04,12.2134
-6.040e-04,12.2134
-6.030e-04,12.2134
-6.020e-04,12.2133
-6.010e-04,12.2134
-6.000e-04,12.2133
-5.990e-04,12.2132
-5.980e-04,12.2133
-5.970e-04,12.2131
-5.960e-04,12.2135
-5.950e-04,12.2134
-5.940e-04,12.2133
-5.930e-04,12.2133
-5.920e-04,12.2132
-5.910e-04,12.213
-5.900e-04,12.2131
-5.890e-04,12.2129
-5.880e-04,12.2131
-5.870e-04,12.2131
-5.860e-04,12.213
-5.850e-04,12.2133
-5.840e-04,12.2131
-5.830e-04,12.2131
-5.820e-04,12.2129
-5.810e-04,12.213
-5.800e-04,12.2128
-5.790e-04,12.213
-5.780e-04,12.213
-5.770e-04,12.2132
-5.760e-04,12.2132
-5.750e-04,12.2132
-5.740e-04,12.213
-5.730e-04,12.2132
-5.720e-04,12.2132
-5.710e-04,12.2132
-5.700e-04,12.213
-5.690e-04,12.213
-5.680e-04,12.213
-5.670e-04,12.2129
-5.660e-04,12.2132
-5.650e-04,12.2132
-5.640e-04,12.2129
-5.630e-04,12.2132
-5.620e-04,12.2132
-5.610e-04,12.2131
-5.600e-04,12.2135
-5.590e-04,12.2132
-5.580e-04,12.2133
-5.570e-04,12.2132
-5.560e-04,12.2133
-5.550e-04,12.2132
-5.540e-04,12.213
-5.530e-04,12.213
-5.520e-04,12.2131
-5.510e-04,12.213
-5.500e-04,12.2131
-5.490e-04,12.213
-5.480e-04,12.213
-5.470e-04,12.2132
-5.460e-04,12.213
-5.450e-04,12.213
-5.440e-04,12.213
-5.430e-04,12.2131
-5.420e-04,12.2129
-5.410e-04,12.213
-5.400e-04,12.213
-5.390e-04,12.213
-5.380e-04,12.213
-5.370e-04,12.2131
-5.360e-04,12.2132
-5.350e-04,12.2132
-5.340e-04,12.2133
-5.330e-04,12.213
-5.320e-04,12.213
-5.310e-04,12.2131
-5.300e-04,12.2131
-5.290e-04,12.2132
-5.280e-04,12.2131
-5.270e-04,12.2131
-5.260e-04,12.213
-5.250e-04,12.2131
-5.240e-04,12.2132
-5.230e-04,12.2132
-5.220e-04,12.2133
-5.210e-04,12.2131
-5.200e-04,12.2134
-5.190e-04,12.2133
-5.180e-04,12.2136
-5.170e-04,12.2133
-5.160e-04,12.2131
-5.150e-04,12.2132
-5.140e-04,12.2132
-5.130e-04,12.213
-5.120e-04,12.2132
-5.110e-04,12.213
-5.100e-04,12.2133
-5.090e-04,12.2131
-5.080e-04,12.2133
-5.070e-04,12.2133
-5.060e-04,12.213
-5.050e-04,12.2131
-5.040e-04,12.213
-5.030e-04,12.213
-5.020e-04,12.213
-5.010e-04,12.2132
-5.000e-04,12.213
-4.990e-04,12.2131
-4.980e-04,12.2131
-4.970e-04,12.2133
-4.960e-04,12.2129
-4.950e-04,12.213
-4.940e-04,12.2131
-4.930e-04,12.2132
-4.920e-04,12.2128
-4.910e-04,12.213
-4.900e-04,12.2129
-4.890e-04,12.2129
-4.880e-04,12.2129
-4.870e-04,12.2128
-4.860e-04,12.213
-4.850e-04,12.213
-4.840e-04,12.213
-4.830e-04,12.2129
-4.820e-04,12.2131
-4.810e-04,12.2129
-4.800e-04,12.213
-4.790e-04,12.213
-4.780e-04,12.2129
-4.770e-04,12.2132
-4.760e-04,12.2132
-4.750e-04,12.2128
-4.740e-04,12.2131
-4.730e-04,12.213
-4.720e-04,12.2132
-4.710e-04,12.2131
-4.700e-04,12.2131
-4.690e-04,12.213
-4.680e-04,12.2131
-4.670e-04,12.2131
-4.660e-04,12.2131
-4.650e-04,12.2129
-4.640e-04,12.2129
-4.630e-04,12.2129
-4.620e-04,12.213
-4.610e-04,12.2132
-4.600e-04,12.2132
-4.590e-04,12.2133
-4.580e-04,12.213
-4.570e-04,12.2132
-4.560e-04,12.213
-4.550e-04,12.2131
-4.540e-04,12.213
-4.530e-04,12.2129
-4.520e-04,12.213
-4.510e-04,12.2132
-4.500e-04,12.213
-4.490e-04,12.2131
-4.480e-04,12.2131
-4.470e-04,12.213
-4.460e-04,12.2131
-4.450e-04,12.213
-4.440e-04,12.213
-4.430e-04,12.2133
-4.420e-04,12.2131
-4.410e-04,12.2131
-4.400e-04,12.2131
-4.390e-04,12.2133
-4.380e-04,12.2133
-4.370e-04,12.2132
-4.360e-04,12.2132
-4.350e-04,12.2132
-4.340e-04,12.213
-4.330e-04,12.213
-4.320e-04,12.213
-4.310e-04,12.213
-4.300e-04,12.2133
-4.290e-04,12.2133
-4.280e-04,12.2132
-4.270e-04,12.2132
-4.260e-04,12.2134
-4.250e-04,12.2131
-4.240e-04,12.2129
-4.230e-04,12.2133
-4.220e-04,12.2132
-4.210e-04,12.2134
-4.200e-04,12.2133
-4.190e-04,12.2135
-4.180e-04,12.2131
-4.170e-04,12.2134
-4.160e-04,12.213
-4.150e-04,12.2134
-4.140e-04,12.213
-4.130e-04,12.2132
-4.120e-04,12.213
-4.110e-04,12.2132
-4.100e-04,12.2131
-4.090e-04,12.2134
-4.080e-04,12.2135
-4.070e-04,12.2133
-4.060e-04,12.2135
-4.050e-04,12.2132
-4.040e-04,12.2132
-4.030e-04,12.213
-4.020e-04,12.2132
-4.010e-04,12.2129
-4.000e-04,12.2128
